"_start","_end","_type","decision","pages","review","year"
"412","459","cites","","","","2020"
"421","459","cites","","","","2018"
"425","459","cites","","","","2017"
"433","459","cites","","","","2015"
"436","459","cites","","","","2015"
"440","461","cites","","","","2014"
"444","461","cites","","","","2013"
"456","461","cites","","","","2011"
"445","462","cites","","","","2013"
"456","462","cites","","","","2011"
"420","463","cites","","","","2018"
"438","463","cites","","","","2014"
"444","463","cites","","","","2013"
"456","463","cites","","","","2011"
"408","464","cites","","","","2020"
"410","464","cites","","","","2020"
"415","464","cites","","","","2019"
"416","464","cites","","","","2018"
"418","464","cites","","","","2018"
"420","464","cites","","","","2018"
"425","464","cites","","","","2017"
"426","464","cites","","","","2017"
"429","464","cites","","","","2016"
"436","464","cites","","","","2015"
"438","464","cites","","","","2014"
"441","464","cites","","","","2014"
"471","470","cites","","","","2020"
"472","470","cites","","","","2017"
"473","470","cites","","","","2017"
"474","472","cites","","","","2022"
"475","472","cites","","","","2019"
"476","472","cites","","","","2018"
"477","473","cites","","","","2019"
"471","477","cites","","","","2020"
"481","480","cites","","","","2017"
"482","480","cites","","","","1992"
"483","480","cites","","","","1991"
"484","482","cites","","","","2021"
"485","482","cites","","","","2014"
"486","482","cites","","","","2010"
"487","482","cites","","","","2010"
"488","482","cites","","","","2009"
"489","482","cites","","","","2008"
"490","482","cites","","","","2007"
"491","482","cites","","","","2007"
"492","482","cites","","","","2005"
"493","482","cites","","","","1999"
"494","482","cites","","","","2003"
"495","482","cites","","","","2002"
"496","482","cites","","","","2000"
"497","482","cites","","","","2000"
"498","482","cites","","","","1999"
"499","482","cites","","","","1999"
"500","482","cites","","","","1998"
"501","482","cites","","","","1997"
"502","482","cites","","","","1997"
"503","482","cites","","","","1997"
"504","482","cites","","","","1997"
"505","482","cites","","","","1997"
"506","482","cites","","","","1996"
"507","482","cites","","","","1995"
"508","482","cites","","","","1995"
"509","482","cites","","","","1994"
"510","482","cites","","","","1994"
"511","482","cites","","","","1994"
"512","482","cites","","","","1994"
"513","482","cites","","","","1992"
"514","482","cites","","","","1991"
"515","483","cites","","","","2019"
"516","483","cites","","","","2018"
"517","483","cites","","","","2015"
"518","483","cites","","","","2002"
"519","483","cites","","","","2001"
"520","483","cites","","","","2001"
"521","483","cites","","","","1999"
"522","483","cites","","","","1998"
"523","483","cites","","","","1996"
"524","483","cites","","","","1995"
"525","483","cites","","","","1994"
"486","487","cites","","","","2010"
"486","488","cites","","","","2010"
"487","488","cites","","","","2010"
"485","491","cites","","","","2014"
"485","495","cites","","","","2014"
"487","498","cites","","","","2010"
"501","507","cites","","","","1997"
"505","507","cites","","","","1997"
"498","510","cites","","","","1999"
"501","510","cites","","","","1997"
"505","510","cites","","","","1997"
"508","511","cites","","","","1995"
"519","525","cites","","","","2001"
"524","525","cites","","","","1995"
"527","526","cites","","","","2022"
"528","526","cites","","","","2022"
"529","526","cites","","","","2021"
"530","526","cites","","","","2020"
"531","526","cites","","","","2020"
"532","526","cites","","","","2020"
"533","526","cites","","","","2018"
"534","527","cites","","","","2023"
"535","527","cites","","","","2022"
"536","528","cites","","","","2023"
"537","528","cites","","","","2023"
"538","528","cites","","","","2022"
"539","528","cites","","","","2022"
"540","528","cites","","","","2022"
"541","528","cites","","","","2022"
"542","529","cites","","","","2022"
"543","529","cites","","","","2021"
"544","530","cites","","","","2022"
"545","531","cites","","","","2022"
"539","532","cites","","","","2022"
"546","532","cites","","","","2022"
"547","532","cites","","","","2022"
"548","532","cites","","","","2022"
"549","532","cites","","","","2022"
"550","532","cites","","","","2021"
"551","532","cites","","","","2021"
"552","532","cites","","","","2021"
"553","532","cites","","","","2021"
"554","532","cites","","","","2021"
"555","532","cites","","","","2021"
"556","532","cites","","","","2021"
"557","532","cites","","","","2020"
"558","532","cites","","","","2020"
"559","532","cites","","","","2020"
"560","532","cites","","","","2020"
"561","532","cites","","","","2020"
"562","532","cites","","","","2020"
"563","532","cites","","","","2020"
"564","532","cites","","","","2020"
"565","532","cites","","","","2020"
"566","532","cites","","","","2020"
"567","532","cites","","","","2020"
"568","532","cites","","","","2020"
"569","532","cites","","","","2020"
"570","533","cites","","","","2022"
"571","533","cites","","","","2022"
"572","533","cites","","","","2022"
"573","533","cites","","","","2022"
"574","533","cites","","","","2022"
"575","533","cites","","","","2022"
"576","533","cites","","","","2021"
"577","533","cites","","","","2021"
"578","533","cites","","","","2020"
"579","533","cites","","","","2020"
"580","533","cites","","","","2020"
"526","533","cites","","","","2019"
"581","533","cites","","","","2019"
"582","533","cites","","","","2018"
"540","545","cites","","","","2022"
"547","557","cites","","","","2022"
"555","563","cites","","","","2021"
"548","566","cites","","","","2022"
"562","566","cites","","","","2020"
"561","568","cites","","","","2020"
"536","569","cites","","","","2023"
"545","569","cites","","","","2022"
"541","569","cites","","","","2022"
"1705","569","cites","","","","2020"
"561","569","cites","","","","2020"
"564","569","cites","","","","2020"
"566","569","cites","","","","2020"
"572","576","cites","","","","2022"
"570","578","cites","","","","2022"
"575","578","cites","","","","2022"
"571","579","cites","","","","2022"
"575","579","cites","","","","2022"
"533","581","cites","","","","2018"
"584","583","cites","","","","2022"
"585","583","cites","","","","2022"
"586","585","cites","","","","2022"
"588","587","cites","","","","2019"
"589","588","cites","","","","2022"
"590","588","cites","","","","2022"
"591","588","cites","","","","2021"
"592","588","cites","","","","2021"
"593","588","cites","","","","2021"
"594","588","cites","","","","2021"
"595","588","cites","","","","2020"
"596","588","cites","","","","2019"
"597","588","cites","","","","2018"
"588","597","cites","","","","2019"
"599","598","cites","","","","2021"
"600","598","cites","","","","2020"
"601","598","cites","","","","2020"
"602","598","cites","","","","2019"
"603","598","cites","","","","2018"
"604","598","cites","","","","2017"
"605","598","cites","","","","2017"
"606","600","cites","","","","2022"
"607","600","cites","","","","2022"
"608","600","cites","","","","2022"
"609","600","cites","","","","2022"
"610","600","cites","","","","2022"
"611","600","cites","","","","2022"
"612","600","cites","","","","2022"
"599","600","cites","","","","2021"
"613","600","cites","","","","2021"
"614","600","cites","","","","2021"
"615","600","cites","","","","2021"
"616","600","cites","","","","2021"
"617","600","cites","","","","2020"
"618","600","cites","","","","2020"
"619","601","cites","","","","2022"
"620","601","cites","","","","2020"
"617","601","cites","","","","2020"
"621","601","cites","","","","2020"
"622","601","cites","","","","2020"
"623","602","cites","","","","2022"
"624","602","cites","","","","2022"
"625","602","cites","","","","2022"
"626","602","cites","","","","2022"
"627","602","cites","","","","2022"
"628","602","cites","","","","2022"
"613","602","cites","","","","2021"
"629","602","cites","","","","2021"
"630","602","cites","","","","2021"
"631","602","cites","","","","2021"
"632","602","cites","","","","2020"
"633","602","cites","","","","2020"
"600","602","cites","","","","2020"
"634","602","cites","","","","2020"
"635","602","cites","","","","2020"
"636","602","cites","","","","2020"
"625","603","cites","","","","2022"
"637","603","cites","","","","2022"
"628","603","cites","","","","2022"
"600","603","cites","","","","2020"
"638","603","cites","","","","2020"
"639","604","cites","","","","2022"
"640","604","cites","","","","2022"
"599","604","cites","","","","2021"
"600","604","cites","","","","2020"
"601","604","cites","","","","2020"
"641","604","cites","","","","2018"
"642","604","cites","","","","2018"
"643","604","cites","","","","2018"
"637","605","cites","","","","2022"
"599","605","cites","","","","2021"
"630","605","cites","","","","2021"
"600","605","cites","","","","2020"
"644","605","cites","","","","2020"
"645","605","cites","","","","2020"
"646","605","cites","","","","2020"
"647","605","cites","","","","2019"
"648","605","cites","","","","2019"
"602","605","cites","","","","2019"
"649","605","cites","","","","2019"
"603","605","cites","","","","2018"
"650","605","cites","","","","2018"
"651","605","cites","","","","2018"
"652","605","cites","","","","2018"
"653","605","cites","","","","2018"
"604","605","cites","","","","2017"
"625","612","cites","","","","2022"
"607","614","cites","","","","2022"
"608","614","cites","","","","2022"
"612","614","cites","","","","2022"
"640","614","cites","","","","2022"
"615","614","cites","","","","2021"
"616","614","cites","","","","2021"
"607","615","cites","","","","2022"
"608","615","cites","","","","2022"
"609","616","cites","","","","2022"
"628","616","cites","","","","2022"
"606","617","cites","","","","2022"
"610","617","cites","","","","2022"
"627","617","cites","","","","2022"
"608","618","cites","","","","2022"
"609","618","cites","","","","2022"
"616","618","cites","","","","2021"
"619","621","cites","","","","2022"
"612","628","cites","","","","2022"
"627","632","cites","","","","2022"
"627","633","cites","","","","2022"
"640","642","cites","","","","2022"
"614","642","cites","","","","2021"
"616","642","cites","","","","2021"
"618","642","cites","","","","2020"
"600","642","cites","","","","2020"
"641","643","cites","","","","2018"
"599","644","cites","","","","2021"
"614","644","cites","","","","2021"
"629","644","cites","","","","2021"
"629","648","cites","","","","2021"
"656","655","cites","","","","1989"
"657","656","cites","","","","2005"
"658","656","cites","","","","1993"
"660","659","cites","","","","2019"
"661","659","cites","","","","2018"
"662","660","cites","","","","2020"
"663","660","cites","","","","2019"
"664","661","cites","","","","2021"
"666","665","cites","","","","2004"
"667","665","cites","","","","1994"
"668","665","cites","","","","1992"
"669","665","cites","","","","1991"
"670","665","cites","","","","1988"
"671","665","cites","","","","1983"
"672","665","cites","","","","1983"
"673","665","cites","","","","1981"
"674","665","cites","","","","1980"
"675","666","cites","","","","2021"
"676","666","cites","","","","2021"
"677","666","cites","","","","2020"
"678","666","cites","","","","2020"
"679","666","cites","","","","2020"
"680","666","cites","","","","2019"
"681","666","cites","","","","2019"
"682","666","cites","","","","2018"
"683","666","cites","","","","2018"
"684","666","cites","","","","2018"
"685","666","cites","","","","2017"
"686","666","cites","","","","2017"
"687","666","cites","","","","2017"
"688","666","cites","","","","2016"
"689","666","cites","","","","2016"
"690","666","cites","","","","2016"
